valuation date,portfolio code,portfolio name,asset name,issuer,security,isin no,secname,quantity,market price,cost price,mktval,per,nav
20251031,193,UTI Value Fund,Equity Shares,Pvr Inox Limited,012057701,INE191H01014,EQ - PVR INOX LIMITED,"895,599","1,206.6","1,336.234407084","1,080,629,753.4",1.07,"100,578,077,336.98"
20251031,193,UTI Value Fund,Equity Shares,Raymond Lifestyle Ltd,012174101,INE02ID01020,EQ - RAYMOND LIFESTYLE LTD,"389,496","1,182.3",919.3072044386,"460,501,120.8",0.46,"100,578,077,336.98"
20251031,193,UTI Value Fund,Equity Shares,Reliance Industries Ltd.,011501801,INE002A01018,EQ - RELIANCE INDUSTRIES LTD.,"2,000,000","1,486.4","1,402.0966674","2,972,800,000",2.96,"100,578,077,336.98"
20251031,193,UTI Value Fund,Equity Shares,Samvardhana Motherson International Ltd,011807501,INE775A01035,EQ - SAMVARDHANA MOTHERSON INTL LTD,"10,000,000",105.39,75.118490213,"1,053,900,000",1.05,"100,578,077,336.98"
20251031,193,UTI Value Fund,Equity Shares,Sapphire Foods India Ltd,012164601,INE806T01020,EQ - SAPPHIRE FOODS INDIA LTD,"3,773,869",286.05,323.1185896437,"1,079,515,227.45",1.07,"100,578,077,336.98"
20251031,193,UTI Value Fund,Equity Shares,State Bank Of India,010200901,INE062A01020,EQ - STATE BANK OF INDIA,"3,800,000",937,359.4132567,"3,560,600,000",3.54,"100,578,077,336.98"
20251031,193,UTI Value Fund,Equity Shares,Sun Pharmaceuticals Industries Ltd.,010448501,INE044A01036,EQ - SUN PHARMACEUTICALS INDUSTRIES,"850,000","1,690.7",835.5154907765,"1,437,095,000",1.43,"100,578,077,336.98"
20251031,193,UTI Value Fund,Equity Shares,Swiggy Ltd,012176201,INE00H001014,EQ - SWIGGY LTD,"2,400,000",409.95,307.6065395333,"983,880,000",0.98,"100,578,077,336.98"
20251031,193,UTI Value Fund,Equity Shares,Symphony Ltd.,012127901,INE225D01027,EQ - SYMPHONY LTD.,"613,781",934.8,"1,089.6123661371","573,762,478.8",0.57,"100,578,077,336.98"
20251031,193,UTI Value Fund,Equity Shares,Tata Steel Ltd.,010802201,INE081A01020,EQ - TATA STEEL LTD.,"6,800,000",182.84,86.5635181088,"1,243,312,000",1.24,"100,578,077,336.98"
20251031,193,UTI Value Fund,Equity Shares,Tech Mahindra Ltd,012060401,INE669C01036,EQ - TECH MAHINDRA LTD.,"1,725,000","1,424.4",964.7640364058,"2,457,090,000",2.44,"100,578,077,336.98"
20251031,193,UTI Value Fund,Equity Shares,Vikram Solar Limited,012182901,INE078V01014,EQ - VIKRAM SOLAR LIMITED,"550,000",326.25,332,"179,437,500",0.18,"100,578,077,336.98"
20251031,193,UTI Value Fund,Warrants,Beta Napthol Ltd.,040411902,,0.00%  FCDW -  BETA NAPTHOL LT,"100,000",0.01,0.01,"1,000",0,"100,578,077,336.98"
20251031,193,UTI Value Fund,Nca,Nca,NCA,INR CURNCY,NCA,"1,184,734,079.36",100,100,"1,184,734,079.36",1.18,"100,578,077,336.98"
20251031,251,UTI - India Consumer Fund,Cum. Preference Shares,Tvs Motor Company Ltd,032027701,INE494B04019,6% Cum Non-Convert  Redeemable Pref Sh TVS MOTORS -01/09/2026,"160,000",10.0915,0,"1,614,640",0.02,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Asian Paints Ltd.,010451001,INE021A01026,EQ - ASIAN PAINTS (INDIA) LTD.,"57,000","2,510.8","2,478.5644921053","143,115,600",1.95,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Aster Dm Healthcare Ltd,012147501,INE914M01019,EQ - ASTER DM HEALTHCARE LTD,"180,000",678.05,478.1761302222,"122,049,000",1.66,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Astral Ltd.,012125001,INE006I01046,EQ - ASTRAL LTD.,"85,000","1,450.1","1,564.598844","123,258,500",1.68,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Avenue Supermarts Ltd.,012138501,INE192R01011,EQ - AVENUE SUPERMARTS LTD.,"70,000","4,153.5","2,805.3868891429","290,745,000",3.96,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Bajaj Finance Ltd.,010207901,INE296A01032,EQ - BAJAJ FINANCE LTD.,"70,000","1,042.8",831.20311,"72,996,000",0.99,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Berger Paints India Ltd.,010450201,INE463A01038,EQ - BERGER PAINTS INDIA LTD.,"172,000",542.1,564.5265718605,"93,241,200",1.27,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Bharti Airtel Ltd.,012038901,INE397D01024,EQ - BHARTI AIRTEL LTD.,"292,500","2,054.5",509.3075682051,"600,941,250",8.18,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Blue Star Limited,010618701,INE472A01039,EQ - BLUE STAR LIMITED,"20,000","1,937.4","1,901.2225","38,748,000",0.53,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Britannia Industries Ltd.,011900301,INE216A01030,EQ - BRITANNIA INDUSTRIES LTD.,"10,358","5,836.5","5,428.3425999228","60,454,467",0.82,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Dixon Technologies (India) Ltd,012144501,INE935N01020,EQ - DIXON TECHNOLOGIES (INDIA) LTD,"1,700","15,494","15,627.7535235294","26,339,800",0.36,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Eicher Motors Ltd,011804401,INE066A01021,EQ - EICHER MOTORS LTD,"37,000","7,007","3,918.0067913514","259,259,000",3.53,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Eternal Limited,012158201,INE758T01015,EQ - ETERNAL LIMITED,"815,000",317.75,218.8294753742,"258,966,250",3.52,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Global Health Ltd.,012167901,INE474Q01031,EQ- GLOBAL HEALTH LTD.,"90,000","1,311.5","1,120.7110921111","118,035,000",1.61,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Godrej Consumer Products Ltd,012037701,INE102D01028,EQ - GODREJ CONSUMER PRODUCTS LTD,"210,000","1,118.6",875.6085395238,"234,906,000",3.2,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Havells India Ltd.,012066801,INE176B01034,EQ - HAVELLS INDIA LTD.,"76,000","1,493.9","1,278.4131794737","113,536,400",1.55,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Hdb Financial Services Ltd.,012118901,INE756I01012,EQ - HDB FINANCIAL SERVICES LIMITED,"100,000",731.3,799.1405754,"73,130,000",1,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Hdfc Bank Ltd.,010216601,INE040A01034,EQ - HDFC BANK LIMITED,"120,000",987.3,525.8881401667,"118,476,000",1.61,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Hdfc Life Insurance Company Limited,012142401,INE795G01014,EQ - HDFC LIFE INSURANCE COMPANY LI,"80,000",731.85,627.80416375,"58,548,000",0.8,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Hero Motocorp Ltd.,011803501,INE158A01026,EQ - HERO MOTOCORP LTD.,"41,000","5,544","4,403.3072621951","227,304,000",3.09,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Hindustan Unilever Ltd.,011901801,INE030A01027,EQ - HINDUSTAN UNILEVER LTD,"77,000","2,465.5","2,211.8042854545","189,843,500",2.58,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Ifb Indus. Ltd.,010630001,INE559A01017,EQ - IFB INDUS. LTD.,"31,059","1,872.2","1,901.5495260633","58,148,659.8",0.79,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Info-Edge (India) Ltd.,012062001,INE663F01032,EQ - INFO-EDGE (INDIA) LTD.,"87,227","1,378.3",868.7839821386,"120,224,974.1",1.64,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Itc Ltd.,011902201,INE154A01025,EQ - ITC LTD.,"800,000",420.35,317.79741515,"336,280,000",4.58,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Jubilant Food Works Ltd,012107101,INE797F01020,EQ - JUBILANT FOODWORKS LTD.,"250,000",597.85,455.45573152,"149,462,500",2.03,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Kajaria Ceramics Ltd.,010702301,INE217B01036,EQ - KAJARIA CERAMICS LTD.,"83,451","1,207.6",964.1860091551,"100,775,427.6",1.37,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Kewal Kiran Clothing Ltd,012122001,INE401H01017,EQ - KEWAL KIRAN CLOTHING LTD,"150,000",519.65,576.0859142,"77,947,500",1.06,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Lg Electronics India Ltd,012184901,INE324D01010,EQ - LG ELECTRONICS INDIA LTD,"45,191","1,663.6","1,294.771547432","75,179,747.6",1.02,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Mahindra & Mahindra Ltd.,011800801,INE101A01026,EQ - MAHINDRA & MAHINDRA LTD.,"114,000","3,487.2","2,006.5096224561","397,540,800",5.41,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Maruti Suzuki India Ltd.,012043501,INE585B01010,EQ - MARUTI SUZUKI INDIA LTD.,"32,000","16,186","7,778.1695784375","517,952,000",7.05,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Metro Brands Ltd,012162301,INE317I01021,EQ - METRO BRANDS LTD,"85,000","1,128.8",528.8806788235,"95,948,000",1.31,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Nestle India Ltd.,011901101,INE239A01024,EQ - NESTLE INDIA LTD.,"148,000","1,271.6",813.4956373649,"188,196,800",2.56,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Pb Fintech Ltd,012161901,INE417T01026,EQ - PB FINTECH LTD,"27,585","1,785.4",749.8643132137,"49,250,259",0.67,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Phoenix Mills Ltd,012087701,INE211B01039,EQ - PHOENIX MILLS LTD,"94,000","1,682.6",347.2130217021,"158,164,400",2.15,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Polycab India Ltd,012151901,INE455K01017,EQ - POLYCAB INDIA LTD,"16,000","7,704","5,387.17688","123,264,000",1.68,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Swiggy Ltd,012176201,INE00H001014,EQ - SWIGGY LTD,"500,000",409.95,356.99930224,"204,975,000",2.79,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Tata Consumer Products Ltd,011005001,INE192A01025,EQ - TATA CONSUMER PRODUCTS LTD,"160,000","1,165","1,001.8962154375","186,400,000",2.54,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Tips Music Limited,012067501,INE716B01029,EQ - TIPS MUSIC LIMITED,"135,082",528.85,495.9039835063,"71,438,115.7",0.97,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Titan Company Ltd.,010631201,INE280A01028,EQ - TITAN COMPANY LTD.,"90,000","3,746.7","2,673.9339362222","337,203,000",4.59,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Trent Limited,011909201,INE849A01020,EQ - TRENT LIMITED,"40,262","4,694.3","1,374.5483003825","189,001,906.6",2.57,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Tvs Motor Company Ltd,012027701,INE494B01023,EQ - TVS MOTOR COMPANY LTD,"40,000","3,508.7","2,555.03926675","140,348,000",1.91,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,United Foodbrands Ltd,012156401,INE382M01027,EQ - UNITED FOODBRANDS LTD,"83,705",203.99,673.6282818231,"17,074,982.95",0.23,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,United Spirits Ltd.,012037501,INE854D01024,EQ - UNITED SPIRITS LTD.,"65,000","1,431.4",895.7521450769,"93,041,000",1.27,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Urban Company Limited,012183101,INE0CAZ01013,EQ - URBAN COMPANY LIMITED,"107,162",157.75,103,"16,904,805.5",0.23,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,V-Mart Retail Ltd,012149101,INE665J01013,EQ - V-MART RETAIL LTD,"85,000",829.45,745.0913894118,"70,503,250",0.96,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Varun Beverages Ltd,012137301,INE200M01039,EQ - VARUN BEVERAGES LTD,"290,000",469.65,508.440142069,"136,198,500",1.85,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Equity Shares,Vedant Fashions Ltd,012162901,INE825V01034,EQ - VEDANT FASHIONS LTD,"91,500",645.75,767.3427425137,"59,086,125",0.8,"7,346,744,457.33"
20251031,251,UTI - India Consumer Fund,Nca,Nca,NCA,INR CURNCY,NCA,"150,727,096.48",100,100,"150,727,096.48",2.05,"7,346,744,457.33"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Abbott India Ltd.,010440301,INE358A01014,EQ - ABBOTT INDIA LTD.,"7,505","28,995","27,710.2602611592","217,607,475",0.53,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Aditya Birla Capital Ltd,012140101,INE674K01013,EQ - ADITYA BIRLA CAPITAL LTD,"598,042",324.2,307.8001456754,"193,885,216.4",0.47,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Asian Paints Ltd.,010451001,INE021A01026,EQ - ASIAN PAINTS (INDIA) LTD.,"496,319","2,510.8","2,588.2716502693","1,246,157,745.2",3.01,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Au Small Finance Bank Ltd,012125301,INE949L01017,EQ - AU SMALL FINANCE BANK LTD,"296,462",877.85,855.9311424061,"260,249,166.7",0.63,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Axis Bank Ltd.,010213601,INE238A01034,EQ - AXIS BANK LTD.,"476,132","1,232.8","1,228.6334699411","586,975,529.6",1.42,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Bajaj Finance Ltd.,010207901,INE296A01032,EQ - BAJAJ FINANCE LTD.,"621,962","1,042.8",902.98187788,"648,581,973.6",1.57,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Bajaj Finserv Ltd.,012086601,INE918I01026,EQ - BAJAJ FINSERV LTD.,"413,107","2,088.3","1,918.7742488024","862,691,348.1",2.08,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Bajaj Holdings & Investment Ltd.,011801801,INE118A01012,EQ - BAJAJ HOLDINGS & INVESTMENT LT,"25,058","12,303","11,951.8634041025","308,288,574",0.74,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Bharat Electronics Ltd.,010626301,INE263A01024,EQ - BHARAT ELECTRONICS LTD.,"1,726,641",426.1,414.8856701075,"735,721,730.1",1.78,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Bharti Airtel Ltd.,012038901,INE397D01024,EQ - BHARTI AIRTEL LTD.,"688,325","2,054.5","1,528.0867537283","1,414,163,712.5",3.41,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Bosch Ltd.,011800901,INE323A01026,EQ - BOSCH LTD.,"4,381","37,245","31,755.1991349007","163,170,345",0.39,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Britannia Industries Ltd.,011900301,INE216A01030,EQ - BRITANNIA INDUSTRIES LTD.,"179,691","5,836.5","5,427.1839630811","1,048,766,521.5",2.53,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Bse Ltd,012138201,INE118H01025,EQ - BSE LTD,"204,249","2,479","2,423.3400794129","506,333,271",1.22,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Central Depository Services (India) Ltd,012140001,INE736A01011,EQ - CENTRAL DEPOSITORY SERVICES,"182,514","1,587.2","1,624.091098765","289,686,220.8",0.7,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Coal India Ltd.,012000301,INE522F01014,EQ - COAL INDIA LTD.,"2,735,139",388.65,388.8738236814,"1,063,011,772.35",2.57,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Coforge Ltd,012049101,INE591G01025,EQ - COFORGE LTD,"64,134","1,778.1","1,387.5727852621","114,036,665.4",0.28,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Colgate Palmolive India Ltd.,011907101,INE259A01022,EQ - COLGATE PALMOLIVE INDIA LTD.,"249,936","2,243","2,590.8408213703","560,606,448",1.35,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Computer Age Management Services Ltd,012155201,INE596I01012,EQ - COMPUTER AGE MANAGEMENT SERV,"59,302","3,941.3","3,949.1409035108","233,726,972.6",0.56,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Coromandel International Ltd.,010420201,INE169A01031,EQ - COROMANDEL INTERNATIONAL LTD.,"104,766","2,124.6","1,748.0943724109","222,585,843.6",0.54,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Cummins India Ltd.,010607501,INE298A01020,EQ - CUMMINS INDIA LTD.,"117,497","4,344.1","3,271.7204747355","510,418,717.7",1.23,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Dabur India Ltd.,010443301,INE016A01026,EQ - DABUR INDIA LTD.,"219,204",487.55,549.0727639094,"106,872,910.2",0.26,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Dalmia Bharat Ltd,012149901,INE00R701025,EQ - DALMIA BHARAT LTD,"41,348","2,096.8","2,111.6391494147","86,698,486.4",0.21,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Delhivery Ltd.,012165401,INE148O01028,EQ - DELHIVERY LTD.,"509,821",465.95,469.905975666,"237,551,094.95",0.57,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Divis Laboratories Ltd.,012042301,INE361B01024,EQ - DIVIS LABORATORIES LTD.,"75,369","6,738","6,093.8683015563","507,836,322",1.23,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Dixon Technologies (India) Ltd,012144501,INE935N01020,EQ - DIXON TECHNOLOGIES (INDIA) LTD,"76,262","15,494","14,116.5234162492","1,181,603,428",2.85,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Dr Reddy'S Laboratories Ltd.,010444801,INE089A01031,EQ - DR REDDYS LABORATORIES LTD.,"162,290","1,197.6","1,258.9908056565","194,358,504",0.47,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Eicher Motors Ltd,011804401,INE066A01021,EQ - EICHER MOTORS LTD,"99,760","7,007","5,416.6060115277","699,018,320",1.69,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Eternal Limited,012158201,INE758T01015,EQ - ETERNAL LIMITED,"653,348",317.75,339.7532733857,"207,601,327",0.5,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Fortis Healthcare Ltd.,012069901,INE061F01013,EQ - FORTIS HEALTHCARE LTD.,"396,934","1,023.05",647.6490386311,"406,083,328.7",0.98,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Glenmark Pharmaceuticals Ltd,012035901,INE935A01035,EQ - GLENMARK PHARMACEUTICALS LTD.,"121,022","1,891.2","1,692.4740259622","228,876,806.4",0.55,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Hcl Technologies Ltd.,012020301,INE860A01027,EQ - HCL TECHNOLOGIES LTD.,"739,174","1,541.5","1,638.0691668403","1,139,436,721",2.75,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Hdfc Asset Management Company Ltd,012148301,INE127D01025,EQ - HDFC ASSET MANAGEMENT COMPANY,"119,931","5,379","4,400.1473282971","645,108,849",1.56,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Hdfc Bank Ltd.,010216601,INE040A01034,EQ - HDFC BANK LIMITED,"1,368,622",987.3,901.2776681728,"1,351,240,500.6",3.26,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Hdfc Life Insurance Company Limited,012142401,INE795G01014,EQ - HDFC LIFE INSURANCE COMPANY LI,"327,927",731.85,782.0592180882,"239,993,374.95",0.58,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Hero Motocorp Ltd.,011803501,INE158A01026,EQ - HERO MOTOCORP LTD.,"74,349","5,544","5,593.3306408963","412,190,856",0.99,"41,442,698,188.34"
20251031,322,UTI Multi Asset Allocation Fund,Equity Shares,Hindustan Aeronautics Ltd,012144601,INE066F01020,EQ - HINDUSTAN AERONAUTICS LTD,"49,200","4,679.8","3,578.5407981707","230,246,160",0.56,"41,442,698,188.34"
